ID,Distance,Elevation
166,1059.502579579906,22.73588611851642
167,1065.9238073349356,22.320706078962452
168,1072.3450350899654,18.955131276043616
169,1078.7662628449953,17.226161191005666
170,1085.1874906000248,15.61822777307673
171,1091.6087183550546,13.780542000500114
172,1098.0299461100844,13.505759547303542
173,1104.451173865114,15.97899214484071
174,1110.8724016201438,19.93333545278124
175,1117.2936293751736,19.99899577138994
176,1123.7148571302034,19.643605571621542
177,1130.136084885233,17.54315378452617
178,1136.5573126402628,15.682235786043899
179,1142.9785403952926,16.12318230445102
180,1149.3997681503222,17.827390451192414
181,1155.820995905352,18.950323354641764
182,1162.2422236603818,18.285763667532084
183,1168.6634514154116,17.71657074025775
184,1175.0846791704412,16.601922848493423
185,1181.505906925471,15.231971897642048
186,1187.9271346805008,13.525176081660787
187,1194.3483624355304,11.011957760015871
188,1200.7695901905602,8.95263032424345
189,1207.19081794559,8.3082726561193
190,1213.6120457006195,10.571826572182886
191,1220.0332734556491,14.216482460732264
192,1226.454501210679,18.24711795931452
193,1232.8757289657087,22.019241725009625
194,1239.2969567207383,25.977288829706104
195,1245.718184475768,29.13829251987281
196,1252.139412230798,30.872554454037
197,1258.5606399858277,30.727889162143036
198,1264.9818677408573,30.255650496034896
199,1271.403095495887,29.03401178998461
200,1277.824323250917,27.202320191578462
201,1284.2455510059465,25.1211306603213
202,1290.6667787609763,23.54642504108538
203,1297.088006516006,22.720868904540264
204,1303.509234271036,23.762337531702897
205,1309.9304620260655,25.707703525345448
206,1316.3516897810953,26.260079595855913
207,1322.772917536125,24.576999659033966
208,1329.1941452911547,22.404422645640405
209,1335.6153730461845,21.165277466345756
210,1342.0366008012143,21.590862975923557
211,1348.457828556244,23.38525312385108
212,1354.8790563112736,24.020580759923327
213,1361.3002840663034,23.466749039928526
214,1367.7215118213333,23.759029030667847
215,1374.1427395763628,23.644072886546024
216,1380.5639673313926,22.216671170758232
217,1386.9851950864224,20.799194283724287
218,1393.4064228414522,21.98144806492877
219,1399.8276505964818,24.28784353278938
220,1406.2488783515116,26.57887386537893
221,1412.6701061065414,27.93237754285318
222,1419.091333861571,28.39396487106846
223,1425.5125616166008,28.35955820543542
224,1431.9337893716306,27.48002006762686
225,1438.3550171266602,25.66122472246697
226,1444.77624488169,24.51052689578772
227,1451.1974726367198,23.140300104698532
228,1457.6187003917496,21.68607952359274
229,1464.0399281467792,20.558444017655333
230,1470.461155901809,20.282592880603595
231,1476.8823836568388,21.916539165158632
232,1483.3036114118684,22.3059387147225
233,1489.724839166898,21.35064637292531
234,1496.1460669219277,21.338456260544472
235,1502.5672946769575,21.83455440160951
236,1508.9885224319871,22.061260302397713
237,1515.409750187017,21.846534964770363
238,1521.8309779420467,20.600723516221755
239,1528.2522056970765,19.839589455643992
240,1534.673433452106,19.607851603509054
241,1541.094661207136,20.282749826783
242,1547.5158889621657,20.831192351892003
243,1553.9371167171953,21.87058566155129
244,1560.358344472225,21.627756696995355
245,1566.779572227255,20.435148197095323
246,1573.2007999822845,18.274602400015752
247,1579.6220277373143,15.739170228451936
248,1586.043255492344,13.263915973651352
249,1592.464483247374,12.175292801617156
250,1598.8857110024035,12.240493986208328
251,1605.3069387574333,12.68261371883058
252,1611.728166512463,13.362018796223328
253,1618.1493942674927,13.782273850558674
254,1624.5706220225225,15.166992746767102
255,1630.9918497775523,16.956475168482392
256,1637.413077532582,18.15401646877859
257,1643.8343052876116,17.932186341414017
258,1650.2555330426414,17.958619687591614
259,1656.6767607976712,18.18798675646145
260,1663.0979885527008,18.34099326361579
261,1669.5192163077306,17.59383390489902
262,1675.9404440627604,16.41586826917121
263,1682.3616718177902,14.94224993303516
264,1688.7828995728198,14.681506641761949
265,1695.2041273278496,14.500150489554592
266,1701.6253550828794,13.264428888192722
267,1708.046582837909,12.940626515254195
268,1714.4678105929388,12.583961563677288
269,1720.8890383479686,12.623206678503632
270,1727.3102661029984,12.55836843322017
271,1733.731493858028,12.936917459287375
272,1740.1527216130578,12.865640593972168
273,1746.5739493680876,13.138425577568686
274,1752.995177123117,14.173885356214711
275,1759.4164048781467,14.867549498618972
276,1765.8376326331766,15.759381259918154
277,1772.2588603882064,16.6111920306549
278,1778.680088143236,16.68115322712901
279,1785.1013158982657,16.350940833744268
280,1791.5225436532955,15.200095144155933
281,1797.9437714083251,14.408693220792857
282,1804.364999163355,13.94616898799544
283,1810.7862269183847,13.990838083503508
284,1817.2074546734145,14.603889959855497
285,1823.628682428444,15.080415797833062
286,1830.049910183474,16.381489790438124
287,1836.4711379385037,17.32627896084962
288,1842.8923656935333,17.85244686640624
289,1849.313593448563,18.30563970807392
290,1855.734821203593,18.349623407256328
291,1862.1560489586227,18.422545029496604
292,1868.5772767136523,18.650750232362384
293,1874.998504468682,18.546271330881623
294,1881.419732223712,18.438898550080665
295,1887.8409599787412,18.43987270852625
296,1894.262187733771,18.781608924161944
297,1900.6834154888008,19.250038271159042
298,1907.1046432438307,20.12652158092622
299,1913.5258709988602,19.872465405745686
300,1919.94709875389,19.4791510935215
301,1926.3683265089198,18.991325193038136
302,1932.7895542639494,18.45995099510395
303,1939.2107820189792,17.928465320837105
304,1945.632009774009,17.396802682694464
305,1952.0532375290388,16.865641469086878
306,1958.4744652840684,16.47171786673902
307,1964.8956930390982,16.5667005598334
308,1971.316920794128,16.660488995222224
309,1977.7381485491576,16.74488438057419
310,1984.1593763041874,16.814580733431683
311,1990.5806040592172,16.81990067718179
312,1997.001831814247,16.45651013916466
313,2003.4230595692766,16.46191029320298
314,2009.8442873243064,16.448150892479457
315,2016.2655150793362,16.825804532550798
316,2022.6867428343658,16.519517263694734
317,2029.1079705893956,16.296923053534982
318,2035.5291983444254,16.50364778471659
319,2041.950426099455,16.556832214001574
320,2048.371653854485,16.79647600202893
321,2054.7928816095146,17.151177550961847
322,2061.214109364544,17.516131176182576
323,2067.635337119574,18.048194143174932
324,2074.0565648746037,18.13808616558772
325,2080.4777926296333,18.05185687412
326,2086.8990203846633,17.89246516117791
327,2093.320248139693,17.6895127584174
328,2099.7414758947225,17.48562144764378
329,2106.1627036497525,17.273561351853584
330,2112.583931404782,17.150220322144282
331,2119.005159159812,17.337696344036896
332,2125.4263869148417,17.4076201182851
333,2131.8476146698713,17.47731799186556
334,2138.2688424249013,17.54696382318081
335,2144.690070179931,17.608040014418417
336,2151.1112979349605,17.901822626672875
337,2157.5325256899905,18.44225745053191
338,2163.95375344502,19.491322751872303
339,2170.3749812000497,20.237341085457132
340,2176.7962089550797,20.99092117624881
341,2183.2174367101093,21.7488862676149
342,2189.638664465139,22.404767644779657
343,2196.059892220169,22.864591125276604
344,2202.4811199751985,24.361775013227287
345,2208.902347730228,26.577172900900795
346,2215.323575485258,27.97003968149783
347,2221.7448032402876,30.51635405399368
348,2228.1660309953177,33.30416039145926
349,2234.5872587503472,36.526300666886016
350,2241.008486505377,39.86515610087696
351,2247.429714260407,43.36151575623698
352,2253.8509420154364,46.42182681410093
353,2260.272169770466,49.47119661791997
354,2266.693397525496,52.31454046121848
355,2273.1146252805256,54.9596836355334
356,2279.535853035555,57.354909384098605
357,2285.957080790585,60.0383081708061
358,2292.378308545615,62.31310975237989
359,2298.7995363006444,64.58046487316031
360,2305.2207640556744,66.70827198584801
361,2311.641991810704,67.56345396168862
362,2318.063219565734,66.48308366611823
363,2324.4844473207636,64.122401493356
364,2330.905675075793,61.067304815088136
365,2337.326902830823,57.86050975259953
366,2343.748130585853,56.86780158148654
367,2350.1693583408824,57.348564382545746
368,2356.5905860959124,58.95371413721351
369,2363.011813850942,61.060128189790305
370,2369.4330416059715,62.966468137413976
371,2375.8542693610016,63.78428323987908
372,2382.275497116031,64.96080379725504
373,2388.6967248710607,68.21674245006807
374,2395.1179526260908,71.89690010267621
375,2401.5391803811203,75.49679839895751
376,2407.96040813615,79.58963803947935
377,2414.38163589118,83.33827698092921
378,2420.8028636462095,87.17748249181072
379,2427.224091401239,91.25813808917326
380,2433.6453191562687,95.40020543269165
381,2440.0665469112982,99.18850233272818
382,2446.4877746663283,102.60193419748208
383,2452.909002421358,105.49711370392406
384,2459.3302301763874,107.70043249354453
385,2465.7514579314175,108.58576573513699
386,2472.172685686447,108.53650435446315
387,2478.5939134414766,109.71667930571715
388,2485.0151411965066,109.41086513526372
389,2491.436368951536,107.5772069755773
390,2497.8575967065663,103.7616341847407
391,2504.278824461596,100.08694276080172
392,2510.7000522166254,96.52706612828439
393,2517.1212799716554,95.72700189848436
394,2523.542507726685,98.61458185215348
395,2529.9637354817146,102.3715514695352
396,2536.3849632367446,105.87603000103613
397,2542.806190991774,109.24115317742127
398,2549.227418746804,111.8372208600606
399,2555.648646501834,112.1135877036015
400,2562.0698742568634,111.40056475127975
401,2568.491102011893,112.30578067641464
402,2574.912329766923,112.40675440144403
403,2581.3335575219526,110.58195049343075
404,2587.7547852769826,107.56901495113222
405,2594.176013032012,104.44147997300414
406,2600.5972407870418,101.38225318684266
407,2607.018468542072,98.57903236118136
408,2613.4396962971014,97.54269380760033
409,2619.860924052131,98.21354555779646
410,2626.282151807161,97.83918484723905
411,2632.7033795621905,95.73376605478947
412,2639.12460731722,92.62178487645255
413,2645.54583507225,89.77125679626808
414,2651.9670628272797,86.37087487367015
415,2658.3882905823093,83.38133388465174
416,2664.8095183373393,80.64458373048143
417,2671.230746092369,79.03671485971292
418,2677.6519738473985,78.69113658821658
419,2684.0732016024285,78.54511381261088
420,2690.494429357458,78.40952035271283
421,2696.915657112488,79.5498911883979
422,2703.3368848675177,81.37359101638714
423,2709.7581126225473,82.73602968859154
424,2716.1793403775773,83.10772604943591
425,2722.600568132607,84.43151963176321
426,2729.0217958876365,85.19199939786188
427,2735.4430236426665,84.04800273306391
428,2741.864251397696,81.54457328264908
429,2748.2854791527257,78.26742512410902
430,2754.7067069077557,74.90517945181475
431,2761.1279346627853,72.29244400396178
432,2767.549162417815,71.23045345210787
433,2773.970390172845,70.19661517306633
434,2780.3916179278744,70.23105529883394
435,2786.8128456829045,69.76412609244164
436,2793.234073437934,68.78598166653339
437,2799.6553011929636,66.5387341420338
438,2806.0765289479937,65.12739905711854
439,2812.4977567030232,64.83276595593802
440,2818.918984458053,64.72392672451747
441,2825.340212213083,64.47674542498896
442,2831.7614399681124,64.47746118050355
443,2838.182667723142,64.80083455600513
444,2844.603895478172,65.07625156223983
445,2851.0251232332016,65.35111773370889
446,2857.446350988231,65.04065789707313
447,2863.867578743261,62.82350121455272
448,2870.288806498291,60.739937380213505
449,2876.7100342533204,58.283621468408924
450,2883.1312620083504,57.15638271188608
451,2889.55248976338,56.848669875801534
452,2895.97371751841,56.276474758500285
453,2902.3949452734396,56.4921185791215
454,2908.816173028469,55.83279251346956
455,2915.237400783499,56.20788507472734
456,2921.658628538529,54.84872789852829
457,2928.0798562935584,54.009673501164826
458,2934.5010840485884,53.69199016778674
459,2940.922311803618,53.02767923521853
460,2947.3435395586475,52.11798163955631
461,2953.7647673136776,50.992978897654154
462,2960.185995068707,49.97962343965725
463,2966.6072228237367,49.133914960597
464,2973.0284505787663,48.726970490950606
465,2979.449678333796,48.39484200713492
466,2985.870906088826,48.05516207834164
467,2992.2921338438555,47.45656998860341
468,2998.713361598885,46.89176802442812
469,3005.134589353915,46.13258862672744
470,3011.5558171089447,44.9240773407397
471,3017.9770448639742,44.22431807040179
472,3024.3982726190043,43.940111910812576
473,3030.819500374034,43.66745512491343
474,3037.2407281290634,44.77504845757445
475,3043.6619558840935,47.64286028620234
476,3050.083183639123,51.06341320341775
477,3056.504411394153,54.941670651535986
478,3062.9256391491826,58.68874279468045
479,3069.346866904212,62.555426709342
480,3075.7680946592423,65.15707726331323
481,3082.189322414272,66.95941131656372
482,3088.6105501693014,66.05985970807463
483,3095.0317779243314,64.92697605161948
484,3101.453005679361,63.828790609590285
485,3107.8742334343906,61.30827175859607
486,3114.2954611894206,57.768571091724866
487,3120.71668894445,54.801012255501185
488,3127.13791669948,51.86561573924474
489,3133.55914445451,48.68077444998504
490,3139.9803722095394,45.657578066361644
491,3146.401599964569,43.28964981900569
492,3152.822827719599,41.346362138613294
493,3159.2440554746286,40.303262112095304
494,3165.6652832296586,39.9643615970841
495,3172.086510984688,39.53974833409689
496,3178.5077387397178,39.31927628573817
497,3184.928966494748,39.06337613506721
498,3191.3501942497774,38.843812373131854
499,3197.771422004807,38.77959739468703
500,3204.192649759837,38.36750506987988
501,3210.6138775148665,38.21655286952038
502,3217.035105269896,38.17596195097372
503,3223.456333024926,38.213548915991865
504,3229.8775607799557,38.03632361163653
505,3236.2987885349853,37.86909731544534
506,3242.7200162900153,37.75899829477105
507,3249.141244045045,37.8589447722236
508,3255.562471800075,37.59573217348767
509,3261.9836995551045,37.67111368236263
510,3268.404927310134,37.553148578298064
511,3274.826155065164,37.54936338663102
512,3281.2473828201937,37.51043767464672
513,3287.6686105752233,37.46467258601504
514,3294.0898383302533,37.667600589379965
515,3300.511066085283,37.77959989571281
516,3306.9322938403125,37.77870488803215
517,3313.3535215953425,37.952621010472186
518,3319.774749350372,38.75394161759466
519,3326.1959771054017,39.154352318026504
520,3332.6172048604317,39.263456332360136
521,3339.0384326154613,40.23891600101802
522,3345.459660370491,42.9541135809889
523,3351.880888125521,45.929400180594385
524,3358.3021158805504,48.67924648901026
525,3364.7233436355805,52.038939173330526
526,3371.14457139061,54.5789216015101
527,3377.5657991456396,56.805321692397825
528,3383.9870269006697,58.4954937603003
529,3390.4082546556992,57.80860306670825
530,3396.829482410729,55.76824484108374
531,3403.250710165759,52.95692808384156
532,3409.6719379207884,50.14772010580959
533,3416.093165675818,47.24004028094491
534,3422.514393430848,44.851590692255684
535,3428.9356211858776,43.5892037761837
536,3435.356848940907,42.738820689131444
537,3441.778076695937,42.19972876056086
538,3448.199304450967,41.2362320425439
539,3454.620532205997,40.417785908707124
540,3461.0417599610264,39.936499916028694
541,3467.462987716056,39.86062365143695
542,3473.884215471086,39.94289335647065
543,3480.3054432261156,42.83255955231478
544,3486.726670981145,46.683811807364634
545,3493.147898736175,49.6831127899746
546,3499.5691264912048,49.63170179823185
547,3505.990354246234,49.31917290600421
548,3512.411582001264,48.949930806746785
549,3518.8328097562935,47.854491088171656
550,3525.2540375113235,46.46294095575613
551,3531.675265266353,45.11190474491819
552,3538.0964930213827,44.22832329529518
553,3544.5177207764127,44.562484078344696
554,3550.9389485314423,45.065479046862094
555,3557.360176286472,47.52438881455649
556,3563.781404041502,50.595987589627335
557,3570.2026317965315,53.0374745051535
558,3576.623859551561,54.73840673037783
559,3583.045087306591,54.918197010276806
560,3589.4663150616207,55.20159683231492
561,3595.8875428166502,54.05076135513427
562,3602.3087705716803,52.877198792805544
563,3608.72999832671,51.42264277391709
564,3615.1512260817394,49.87791717906185
565,3621.5724538367695,48.840794400941405
566,3627.993681591799,47.741214875028945
567,3634.414909346829,46.16922355227381
568,3640.8361371018586,46.341556696747745
569,3647.257364856888,47.27653270705087
570,3653.6785926119182,48.54154393073209
571,3660.099820366948,51.16566066634998
572,3666.5210481219774,53.0606503087048
573,3672.9422758770074,54.0870223144847
574,3679.363503632037,56.13767969895882
575,3685.7847313870666,55.885753668818595
576,3692.2059591420966,54.152142424376194
577,3698.627186897126,51.96461303455533
578,3705.0484146521558,49.98537851886276
579,3711.469642407186,50.143319701494846
580,3717.8908701622154,51.17960174920972
581,3724.3120979172454,52.64282461697162
582,3730.733325672275,54.558471042293206
583,3737.1545534273046,55.62091866713668
584,3743.5757811823346,56.30191512742317
585,3749.997008937364,57.3387809064421
586,3756.4182366923937,57.813992930282566
587,3762.839464447424,57.403224767956935
588,3769.2606922024534,56.55736664544264
589,3775.6819199574825,55.26010814216952
590,3782.103147712513,54.34204266173985
591,3788.524375467542,53.81874228028627
592,3794.945603222572,51.90432965859797
593,3801.3668309776017,49.64689521507686
594,3807.7880587326317,47.61267749202733
595,3814.2092864876613,46.13888691223626
596,3820.6305142426913,44.859384198553315
597,3827.0517419977205,43.89154972617433
598,3833.472969752751,42.76473023870667
599,3839.89419750778,41.47623819545957
600,3846.31542526281,40.73922904982753
601,3852.7366530178397,39.96254355332171
602,3859.1578807728697,39.1841224375393
603,3865.579108527899,39.428366748927715
604,3872.0003362829293,40.456724384252475
605,3878.4215640379584,42.335526945781005
606,3884.8427917929885,43.698175339621535
607,3891.264019548018,44.46912279261695
608,3897.685247303048,45.349021067131034
609,3904.1064750580776,46.42787758738778
610,3910.5277028131077,48.168370209162845
611,3916.948930568137,49.61375050137283
612,3923.3701583231673,49.86955253703229
613,3929.7913860781964,50.14791675000775
614,3936.2126138332264,50.82720195354918
615,3942.633841588256,51.54258967107302
616,3949.055069343286,52.988753076483206
617,3955.476297098315,54.693446886882725
618,3961.8975248533457,55.44432934955752
619,3968.318752608375,54.44445465600402
620,3974.739980363405,55.786662290751266
621,3981.1612081184344,58.18014318050916
622,3987.5824358734644,60.56227479217729
623,3994.003663628494,62.65137017422866
624,4000.424891383524,62.66066886132178
625,4006.846119138553,61.95565801452845
626,4013.267346893583,61.7665075021838
627,4019.6885746486128,61.60765052624557
628,4026.109802403643,61.3583479179388
629,4032.5310301586724,61.03833600440877
630,4038.9522579137024,60.26914493685043
631,4045.3734856687315,59.49863703086855
632,4051.794713423762,58.77458595613168
633,4058.215941178791,58.24800115731009
634,4064.637168933821,57.66577367487412
635,4071.0583966888507,56.97465311065042
636,4077.4796244438808,56.47021268453943
637,4083.90085219891,56.14761397905801
638,4090.3220799539404,55.52361243245106
639,4096.74330770897,55.54437639902937
640,4103.1645354639995,55.35055545645291
641,4109.585763219029,55.658911155898295
642,4116.00699097406,56.23228253402877
643,4122.428218729088,56.30697294422691
644,4128.849446484119,55.789379199302246
645,4135.270674239148,54.17637555265072
646,4141.691901994178,51.896296862669764
647,4148.1131297492075,49.083835999929235
648,4154.534357504238,45.56383336636228
649,4160.955585259267,44.718063358585425
650,4167.376813014297,44.633899372608866
651,4173.798040769327,45.161525920038486
652,4180.219268524356,47.08637318523374
653,4186.640496279386,49.324331589768185
654,4193.061724034416,50.747703595345115
655,4199.482951789445,52.41869633986286
656,4205.9041795444755,52.982831144491044
657,4212.325407299505,54.21839447550275
658,4218.746635054535,54.57332335007772
659,4225.167862809564,54.100390828011285
660,4231.589090564595,52.98142427335496
661,4238.010318319624,50.61694754332012
662,4244.431546074654,47.63694780825389
663,4250.852773829683,45.98713137074159
664,4257.274001584713,46.0850042654217
665,4263.695229339743,46.93905476992926
666,4270.116457094773,47.5967326971721
667,4276.537684849803,47.595744410756794
668,4282.958912604832,47.57002954979335
669,4289.380140359862,47.25981363560432
670,4295.801368114892,47.61956631947246
671,4302.222595869921,47.492057145477574
672,4308.6438236249505,48.239531651120245
673,4315.065051379981,49.73519185820443
674,4321.48627913501,50.57487739389528
675,4327.90750689004,50.225828822187374
676,4334.32873464507,49.557864819409055
677,4340.749962400099,48.98510719871442
678,4347.171190155129,48.3579392676309
679,4353.592417910159,47.63335641372929
680,4360.013645665188,46.939277980357154
681,4366.4348734202185,45.93606415145162
682,4372.856101175248,45.25871248907228
683,4379.277328930278,44.42846299325865
684,4385.698556685307,43.874015083640415
685,4392.119784440338,43.64541882172061
686,4398.541012195366,43.36737232373631
687,4404.962239950397,43.239134108155724
688,4411.3834677054265,43.05562607171788
689,4417.804695460456,42.77996464033113
690,4424.225923215486,42.90422428206472
691,4430.647150970516,43.01830781676876
692,4437.068378725546,43.479336789057434
693,4443.489606480575,42.78428864670244
694,4449.910834235605,41.96314946571426
695,4456.332061990635,41.47670409669509
696,4462.753289745664,41.09930300528028
697,4469.1745175006945,40.66833710730169
698,4475.595745255724,40.1526583963236
699,4482.016973010754,39.98079573888752
700,4488.438200765783,39.64990873787131
701,4494.859428520814,39.77740390810442
702,4501.280656275842,39.85458824160635
703,4507.701884030873,39.87947443331861
704,4514.123111785902,39.68416131045265
705,4520.544339540932,39.75113249010467
706,4526.965567295962,39.66969258954283
707,4533.386795050992,39.892540841224715
708,4539.808022806021,39.918456661880626
709,4546.229250561051,39.915327472481636
710,4552.650478316081,39.985118882686805
711,4559.07170607111,40.333485971173445
712,4565.49293382614,40.624337090104945
713,4571.91416158117,41.62498780326858
714,4578.335389336199,41.57832585676062
715,4584.75661709123,41.69749225315062
716,4591.177844846259,41.85732002487415
717,4597.599072601289,42.19222299146237
718,4604.020300356318,42.30019163216754
719,4610.441528111349,42.09621153141213
720,4616.862755866378,41.664815864419694
721,4623.283983621408,41.51194358661813
722,4629.705211376438,41.50689604267436
723,4636.126439131468,41.76859919415227
724,4642.547666886497,41.46706009057153
725,4648.968894641527,41.55382563847738
726,4655.390122396557,41.32357109081328
727,4661.811350151586,41.329705508913555
728,4668.232577906616,41.230226396736455
729,4674.653805661646,41.105937142487086
730,4681.075033416675,40.91685898877002
731,4687.496261171706,40.819167000103675
732,4693.917488926735,41.00105765450835
733,4700.338716681765,41.024238548905345
734,4706.759944436794,40.958927367622664
735,4713.181172191825,41.07751138150621
736,4719.602399946853,41.43741831213723
737,4726.023627701884,41.61278636992721
738,4732.4448554569135,41.9846567441018
739,4738.866083211943,42.260839364991966
740,4745.287310966973,42.2156656095903
741,4751.708538722003,41.59222650815671
742,4758.129766477032,39.59561178972369
743,4764.550994232062,37.8808677864127
744,4770.972221987092,36.99568805584636
745,4777.393449742121,36.87980927832602
746,4783.814677497151,37.17427271807066
747,4790.2359052521815,37.43405099429298
748,4796.65713300721,37.74224575127644
